item_name,date_time,date_time_string,latitude,longitude,n_field,category1,category2
9243,2020-01-21 14:30:00,20200121143000,9.08536533510603,13.595608664944379,803.8035952628252,CAT1_E,CAT2_D
9244,2020-01-21 15:30:00,20200121153000,11.910103571122086,16.464294371883984,374.87172772071676,CAT1_C,CAT2_A
9245,2020-01-21 16:30:00,20200121163000,21.379943708887843,14.651990616049057,870.8452760887176,CAT1_D,CAT2_A
9246,2020-01-21 17:30:00,20200121173000,6.400841830453478,13.351345242102001,985.3912917153417,CAT1_D,CAT2_B
9247,2020-01-21 18:30:00,20200121183000,11.80733532451534,15.56864212779794,896.4590549341749,CAT1_E,CAT2_C
9248,2020-01-21 19:30:00,20200121193000,4.849825147565441,16.775584339182604,394.9483342392272,CAT1_D,CAT2_E
9249,2020-01-21 20:30:00,20200121203000,21.112707398862362,13.611006676539597,244.96554421682717,CAT1_D,CAT2_A
9250,2020-01-21 21:30:00,20200121213000,21.632446939038537,13.544526597876876,621.4480733133312,CAT1_D,CAT2_C
9251,2020-01-21 22:30:00,20200121223000,7.326016061595843,15.629000002123764,624.9421764061336,CAT1_B,CAT2_B
9252,2020-01-21 23:30:00,20200121233000,16.684305702138666,13.00891847000878,907.0679145854706,CAT1_D,CAT2_E
9253,2020-01-22 00:30:00,20200122003000,21.38479315687671,15.936734655658487,207.297040640818,CAT1_D,CAT2_C
9254,2020-01-22 01:30:00,20200122013000,5.7556214496640585,14.03846345895742,307.38432588880045,CAT1_B,CAT2_A
9255,2020-01-22 02:30:00,20200122023000,6.102915565388402,14.419423193475922,664.0404942698418,CAT1_E,CAT2_B
9256,2020-01-22 03:30:00,20200122033000,20.106385344912105,16.67530510294906,144.58284603961306,CAT1_E,CAT2_B
9257,2020-01-22 04:30:00,20200122043000,13.773147737151902,15.637440931496188,310.9828609855466,CAT1_C,CAT2_B
9258,2020-01-22 05:30:00,20200122053000,19.25682819900375,15.033309690113537,838.1650345019609,CAT1_B,CAT2_E
9259,2020-01-22 06:30:00,20200122063000,6.326179760083753,15.2512770190869,863.0981412061282,CAT1_B,CAT2_E
9260,2020-01-22 07:30:00,20200122073000,8.376701906492052,14.232328951656374,354.5736590795928,CAT1_C,CAT2_E
9261,2020-01-22 08:30:00,20200122083000,3.342058454474807,13.097855463139549,387.7936248601466,CAT1_E,CAT2_C
9262,2020-01-22 09:30:00,20200122093000,15.336967882034179,13.556443984508435,829.6247722638918,CAT1_C,CAT2_E
9263,2020-01-22 10:30:00,20200122103000,0.009704699521683402,15.519323291870766,358.56345288823445,CAT1_B,CAT2_A
9264,2020-01-22 11:30:00,20200122113000,12.431552152990545,13.02567104209525,409.95002530276054,CAT1_C,CAT2_D
9265,2020-01-22 12:30:00,20200122123000,12.161347883498031,15.970694986399254,555.7624582311146,CAT1_C,CAT2_C
9266,2020-01-22 13:30:00,20200122133000,5.807390265461442,16.638934758845778,827.9666013478482,CAT1_A,CAT2_B
9267,2020-01-22 14:30:00,20200122143000,5.6385419935770775,14.965385531633974,384.4484926406993,CAT1_A,CAT2_B
9268,2020-01-22 15:30:00,20200122153000,0.7832479749983996,15.065923306198282,851.2311215895163,CAT1_E,CAT2_E
9269,2020-01-22 16:30:00,20200122163000,9.534450216560057,13.790560198480604,144.88385114873785,CAT1_A,CAT2_D
9270,2020-01-22 17:30:00,20200122173000,6.526067303126369,14.366875818819004,720.9899239452114,CAT1_D,CAT2_D
9271,2020-01-22 18:30:00,20200122183000,2.0957396611072694,14.049432428992636,675.2577331863772,CAT1_A,CAT2_B
9272,2020-01-22 19:30:00,20200122193000,4.472626390026547,16.55297915037093,979.087303051431,CAT1_D,CAT2_B
9273,2020-01-22 20:30:00,20200122203000,7.330633870734245,14.13103865647443,450.6187577327751,CAT1_C,CAT2_B
9274,2020-01-22 21:30:00,20200122213000,17.927548491947835,13.131435852751864,574.0278949907079,CAT1_A,CAT2_B
9275,2020-01-22 22:30:00,20200122223000,9.245119924187108,15.220027297263043,849.1805356025114,CAT1_A,CAT2_A
9276,2020-01-22 23:30:00,20200122233000,8.125057156392796,15.869714256637431,976.1072562309939,CAT1_E,CAT2_A
9277,2020-01-23 00:30:00,20200123003000,16.409299351122087,16.827192985835516,309.8835227858379,CAT1_D,CAT2_D
9278,2020-01-23 01:30:00,20200123013000,1.3420250618905403,15.9741282049933,531.5765414983356,CAT1_A,CAT2_E
9279,2020-01-23 02:30:00,20200123023000,14.04533786906318,16.412112021509653,747.8945067127512,CAT1_C,CAT2_A
9280,2020-01-23 03:30:00,20200123033000,18.328326403903574,16.86171753766495,126.20123084766817,CAT1_D,CAT2_B
9281,2020-01-23 04:30:00,20200123043000,11.645474796229063,13.115786159537839,471.57322091785403,CAT1_A,CAT2_C
9282,2020-01-23 05:30:00,20200123053000,1.6046345233717778,14.806553215214459,816.840816385338,CAT1_D,CAT2_B
9283,2020-01-23 06:30:00,20200123063000,7.387405185787733,15.762021016997602,317.35684511598595,CAT1_C,CAT2_A
9284,2020-01-23 07:30:00,20200123073000,6.094628666217769,16.405769563039183,809.6683798235816,CAT1_D,CAT2_B
9285,2020-01-23 08:30:00,20200123083000,21.926872657227904,15.17364845642674,693.9021490125558,CAT1_A,CAT2_D
9286,2020-01-23 09:30:00,20200123093000,5.083391216244875,16.454809752966366,174.68879965746123,CAT1_D,CAT2_E
9287,2020-01-23 10:30:00,20200123103000,2.4849294645787277,16.960245962363526,418.0268306983917,CAT1_B,CAT2_D
9288,2020-01-23 11:30:00,20200123113000,10.862181489285893,13.899656979782263,895.8099860381275,CAT1_D,CAT2_E
9289,2020-01-23 12:30:00,20200123123000,2.2390758392095496,13.14333850961299,788.308199662817,CAT1_D,CAT2_E
9290,2020-01-23 13:30:00,20200123133000,4.435413971425822,16.31139554090151,676.9589122029597,CAT1_E,CAT2_D
9291,2020-01-23 14:30:00,20200123143000,23.827079719830536,14.038742820573109,856.4255815830152,CAT1_A,CAT2_E
9292,2020-01-23 15:30:00,20200123153000,2.4767924122488143,15.97730137526602,241.22691923640573,CAT1_C,CAT2_A
9293,2020-01-23 16:30:00,20200123163000,20.796951325338533,16.139571210123062,842.7253355838569,CAT1_C,CAT2_C
9294,2020-01-23 17:30:00,20200123173000,14.741627896503946,13.368333432899284,821.684404894817,CAT1_E,CAT2_E
9295,2020-01-23 18:30:00,20200123183000,9.114921757971121,15.456665328109437,997.0885494121139,CAT1_A,CAT2_B
9296,2020-01-23 19:30:00,20200123193000,3.7864342067845422,14.29378291176451,866.4501967239631,CAT1_A,CAT2_D
9297,2020-01-23 20:30:00,20200123203000,16.429530257145668,16.8113818386646,408.6876761624903,CAT1_B,CAT2_E
9298,2020-01-23 21:30:00,20200123213000,14.507119624252155,15.079629818653027,424.4936016993118,CAT1_B,CAT2_A
9299,2020-01-23 22:30:00,20200123223000,2.659479021018397,13.28796991708754,178.7620065360531,CAT1_B,CAT2_B
9300,2020-01-23 23:30:00,20200123233000,15.573162004855432,16.582191056614356,654.7457608540641,CAT1_D,CAT2_B
9301,2020-01-24 00:30:00,20200124003000,0.09302720767363315,16.64956108500596,272.7540724365512,CAT1_B,CAT2_A
9302,2020-01-24 01:30:00,20200124013000,10.362801695077053,13.345776368583355,669.63785244992,CAT1_E,CAT2_B
9303,2020-01-24 02:30:00,20200124023000,15.866290637055135,14.35402845227792,171.02437030490591,CAT1_B,CAT2_B
9304,2020-01-24 03:30:00,20200124033000,4.558443709936312,15.8573168470301,350.3461219904645,CAT1_A,CAT2_B
9305,2020-01-24 04:30:00,20200124043000,19.10640623861582,16.71774753624464,488.0838821378597,CAT1_B,CAT2_D
9306,2020-01-24 05:30:00,20200124053000,16.670798597122783,15.74498017296132,854.8339808499686,CAT1_D,CAT2_E
9307,2020-01-24 06:30:00,20200124063000,23.03005318315894,14.941967791527315,237.4838758007688,CAT1_C,CAT2_B
9308,2020-01-24 07:30:00,20200124073000,7.907756047554489,16.078704497914273,757.4041996656781,CAT1_C,CAT2_B
9309,2020-01-24 08:30:00,20200124083000,19.292947923846995,14.468500605760408,944.2570001904346,CAT1_D,CAT2_E
9310,2020-01-24 09:30:00,20200124093000,6.302536262659808,13.66692663967979,825.5748619619371,CAT1_C,CAT2_C
9311,2020-01-24 10:30:00,20200124103000,15.385976084114262,15.885715403417999,889.0309269056501,CAT1_B,CAT2_E
9312,2020-01-24 11:30:00,20200124113000,7.761680521180585,14.6549208198365,371.3286414735789,CAT1_A,CAT2_B
9313,2020-01-24 12:30:00,20200124123000,6.450734667528219,15.904131652249179,785.0133005702587,CAT1_A,CAT2_A
9314,2020-01-24 13:30:00,20200124133000,20.53419603055842,16.556929408062032,632.0465219833725,CAT1_C,CAT2_C
9315,2020-01-24 14:30:00,20200124143000,16.068005040688828,13.89579897184206,954.8464594060782,CAT1_A,CAT2_D
9316,2020-01-24 15:30:00,20200124153000,0.43011220810295114,13.666534002700772,122.90170850671934,CAT1_C,CAT2_C
9317,2020-01-24 16:30:00,20200124163000,0.7440864742525193,15.965144746521645,972.0491362891847,CAT1_E,CAT2_C
9318,2020-01-24 17:30:00,20200124173000,4.664797860328195,16.06246471436164,606.1302433461852,CAT1_E,CAT2_E
9319,2020-01-24 18:30:00,20200124183000,21.389159680054654,16.0101954037741,942.3318601753687,CAT1_E,CAT2_A
9320,2020-01-24 19:30:00,20200124193000,6.304305720705904,16.865107846577175,427.10046994887523,CAT1_B,CAT2_C
9321,2020-01-24 20:30:00,20200124203000,5.579070379152279,13.151335714635385,655.5156865785042,CAT1_C,CAT2_C
9322,2020-01-24 21:30:00,20200124213000,4.937071097171892,16.636655804284167,477.58436517871246,CAT1_B,CAT2_E
9323,2020-01-24 22:30:00,20200124223000,13.971693542353098,16.805950271572225,542.7926841372685,CAT1_A,CAT2_E
9324,2020-01-24 23:30:00,20200124233000,13.25388535610184,16.635852590782076,735.215038528618,CAT1_E,CAT2_C
9325,2020-01-25 00:30:00,20200125003000,14.569410397121032,14.791084221735375,606.4728095748856,CAT1_A,CAT2_C
9326,2020-01-25 01:30:00,20200125013000,19.102557096263784,16.651131966621392,177.48892181483842,CAT1_A,CAT2_B
9327,2020-01-25 02:30:00,20200125023000,12.907399372168566,13.763028236768767,768.7873468780222,CAT1_A,CAT2_E
9328,2020-01-25 03:30:00,20200125033000,8.08858224991807,15.230388597262701,125.13556197521336,CAT1_A,CAT2_B
9329,2020-01-25 04:30:00,20200125043000,14.506031994674428,15.5032112831904,267.2115663969686,CAT1_C,CAT2_B
9330,2020-01-25 05:30:00,20200125053000,23.791139064295745,14.199102125042076,936.7712256442217,CAT1_B,CAT2_C
9331,2020-01-25 06:30:00,20200125063000,0.4091696714888844,13.424059596816402,983.9412566368,CAT1_B,CAT2_D
9332,2020-01-25 07:30:00,20200125073000,5.64021200552258,14.986309783106549,279.34236314944076,CAT1_E,CAT2_C
9333,2020-01-25 08:30:00,20200125083000,4.199045720607236,16.66765693657105,497.74012334489873,CAT1_D,CAT2_C
9334,2020-01-25 09:30:00,20200125093000,17.659713202267557,13.73551501856557,156.41746940878534,CAT1_C,CAT2_B
9335,2020-01-25 10:30:00,20200125103000,13.497996495691096,14.97429112575774,458.4554892206023,CAT1_E,CAT2_C
9336,2020-01-25 11:30:00,20200125113000,0.9897709113196145,13.767899636169439,781.1592060739863,CAT1_E,CAT2_B
9337,2020-01-25 12:30:00,20200125123000,18.595766826558783,15.265684225951146,258.71113465272236,CAT1_D,CAT2_A
9338,2020-01-25 13:30:00,20200125133000,14.627125148230434,15.60960876366879,743.2103967505427,CAT1_B,CAT2_C
9339,2020-01-25 14:30:00,20200125143000,6.51520924437527,13.72670006250793,861.5326191668033,CAT1_E,CAT2_B
9340,2020-01-25 15:30:00,20200125153000,23.673741883898145,13.032171268475397,100.89775439639763,CAT1_D,CAT2_C
9341,2020-01-25 16:30:00,20200125163000,21.71247431173908,14.394430997848232,424.34631765679615,CAT1_E,CAT2_C
9342,2020-01-25 17:30:00,20200125173000,22.29903591562463,15.53112061080908,176.82342678387522,CAT1_C,CAT2_A
9343,2020-01-25 18:30:00,20200125183000,9.633472204776275,15.510976735111303,700.6698131290375,CAT1_C,CAT2_E
9344,2020-01-25 19:30:00,20200125193000,22.511723195473635,15.119484794448873,763.3945714920808,CAT1_A,CAT2_B
9345,2020-01-25 20:30:00,20200125203000,1.5441903474170635,14.924675881791027,792.4403395859773,CAT1_B,CAT2_B
9346,2020-01-25 21:30:00,20200125213000,10.825120018342947,13.845246683302372,502.3550813817103,CAT1_B,CAT2_E
9347,2020-01-25 22:30:00,20200125223000,18.132081414902746,14.727728539959626,299.6267456549874,CAT1_C,CAT2_E
9348,2020-01-25 23:30:00,20200125233000,17.555246141676164,13.059833332742794,510.2044961516195,CAT1_C,CAT2_B
9349,2020-01-26 00:30:00,20200126003000,10.696484942002183,16.875013445328005,153.50654932370574,CAT1_C,CAT2_B
9350,2020-01-26 01:30:00,20200126013000,1.9001279591744362,14.534342752108392,714.7144491816972,CAT1_D,CAT2_C
9351,2020-01-26 02:30:00,20200126023000,3.7573112879587303,15.4921532445595,942.5925494967948,CAT1_E,CAT2_A
9352,2020-01-26 03:30:00,20200126033000,8.579712550018431,14.496773623877518,524.2291583821186,CAT1_C,CAT2_A
9353,2020-01-26 04:30:00,20200126043000,0.19439646771243346,14.229579477342224,222.64601025354085,CAT1_E,CAT2_E
9354,2020-01-26 05:30:00,20200126053000,5.373570458170569,15.332692856272079,424.6518189426789,CAT1_C,CAT2_C
9355,2020-01-26 06:30:00,20200126063000,0.9555724361103346,14.77323328257389,504.1983154482728,CAT1_A,CAT2_B
9356,2020-01-26 07:30:00,20200126073000,3.8554350919192455,15.541524638552197,994.6623849983837,CAT1_A,CAT2_D
9357,2020-01-26 08:30:00,20200126083000,18.663841198344524,13.93904616350832,640.266349467317,CAT1_D,CAT2_D
9358,2020-01-26 09:30:00,20200126093000,9.109567280114241,14.079601021075884,460.7846545593956,CAT1_B,CAT2_D
9359,2020-01-26 10:30:00,20200126103000,9.947350269278367,16.540037115889408,626.1532528247989,CAT1_D,CAT2_C
9360,2020-01-26 11:30:00,20200126113000,22.006891488576613,16.45651918384078,563.9417321833323,CAT1_C,CAT2_B
9361,2020-01-26 12:30:00,20200126123000,21.064718897972767,15.210295709344111,913.9673946230772,CAT1_C,CAT2_C
9362,2020-01-26 13:30:00,20200126133000,15.337737621365338,15.876816324846633,262.04752588192895,CAT1_B,CAT2_A
9363,2020-01-26 14:30:00,20200126143000,8.895217840414858,16.618083670709396,162.76729155711908,CAT1_E,CAT2_A
9364,2020-01-26 15:30:00,20200126153000,7.92983854932053,13.585279116628616,989.1762005122304,CAT1_D,CAT2_E
9365,2020-01-26 16:30:00,20200126163000,15.62457830130015,15.956748810581367,756.4549954819491,CAT1_E,CAT2_A
9366,2020-01-26 17:30:00,20200126173000,4.994479443294699,14.572340435665549,620.7321104839044,CAT1_B,CAT2_A
9367,2020-01-26 18:30:00,20200126183000,6.208728855548111,14.39587762753704,786.6392661670741,CAT1_A,CAT2_D
9368,2020-01-26 19:30:00,20200126193000,20.193612963261774,13.398582476539689,741.1764906642467,CAT1_A,CAT2_D
9369,2020-01-26 20:30:00,20200126203000,7.567942586060411,15.993382032671752,608.1377385645288,CAT1_A,CAT2_B
9370,2020-01-26 21:30:00,20200126213000,2.5441509064616143,16.96027541817403,562.8784101577273,CAT1_A,CAT2_D
9371,2020-01-26 22:30:00,20200126223000,13.862931634506573,14.974591664716069,347.6985535093332,CAT1_A,CAT2_A
9372,2020-01-26 23:30:00,20200126233000,5.203455443909561,13.716248863248431,352.9382836099022,CAT1_D,CAT2_D
9373,2020-01-27 00:30:00,20200127003000,19.17772758503091,13.673481811358377,315.54211620693104,CAT1_C,CAT2_C
9374,2020-01-27 01:30:00,20200127013000,18.72531124381621,14.208381156912727,309.86712523775816,CAT1_D,CAT2_A
9375,2020-01-27 02:30:00,20200127023000,19.601749803094204,13.054901154906485,249.62110236916183,CAT1_C,CAT2_E
9376,2020-01-27 03:30:00,20200127033000,13.890297384275243,16.56912608924049,285.65197715932936,CAT1_E,CAT2_A
9377,2020-01-27 04:30:00,20200127043000,10.901964442163896,14.744191293981782,132.66559504867172,CAT1_C,CAT2_D
9378,2020-01-27 05:30:00,20200127053000,1.0069728908840716,15.440534175325817,729.2777512976959,CAT1_D,CAT2_A
9379,2020-01-27 06:30:00,20200127063000,5.724293449841718,13.581099370641974,133.75729883225006,CAT1_B,CAT2_B
9380,2020-01-27 07:30:00,20200127073000,1.5408225948554115,14.336268362757195,490.76027927368057,CAT1_A,CAT2_A
9381,2020-01-27 08:30:00,20200127083000,7.204093621468554,14.062989019702488,806.4067324628116,CAT1_D,CAT2_C
9382,2020-01-27 09:30:00,20200127093000,18.125382058908457,15.375598380879138,944.1957163819582,CAT1_D,CAT2_C
9383,2020-01-27 10:30:00,20200127103000,8.08730574052663,15.301894380511495,578.5948924396615,CAT1_B,CAT2_A
9384,2020-01-27 11:30:00,20200127113000,17.907591186424007,15.565470482194698,174.34579466508538,CAT1_E,CAT2_B
9385,2020-01-27 12:30:00,20200127123000,2.181150091220762,13.19486791574139,292.31568346590825,CAT1_C,CAT2_B
9386,2020-01-27 13:30:00,20200127133000,6.966042904721975,14.531945105835344,580.9978521515552,CAT1_B,CAT2_D
9387,2020-01-27 14:30:00,20200127143000,3.0425810558242565,15.245700021352363,413.95354148688995,CAT1_B,CAT2_E
9388,2020-01-27 15:30:00,20200127153000,13.1750324505777,16.76609757549974,678.4575791844237,CAT1_C,CAT2_C
9389,2020-01-27 16:30:00,20200127163000,15.725429083913143,13.974284824289594,944.935980533538,CAT1_B,CAT2_E
9390,2020-01-27 17:30:00,20200127173000,12.937987484359752,14.470901520869806,647.034577731257,CAT1_E,CAT2_C
9391,2020-01-27 18:30:00,20200127183000,9.583205383588162,14.48995376427558,604.8274574582724,CAT1_D,CAT2_E
9392,2020-01-27 19:30:00,20200127193000,8.584794740593491,13.000469027662206,435.95942436073597,CAT1_A,CAT2_E
9393,2020-01-27 20:30:00,20200127203000,17.093678497617507,13.167905446472554,889.1628514135903,CAT1_B,CAT2_A
9394,2020-01-27 21:30:00,20200127213000,19.267001364527506,15.265580807570327,498.62551290801184,CAT1_D,CAT2_E
9395,2020-01-27 22:30:00,20200127223000,20.542639313068705,14.192171902553882,806.0832945799168,CAT1_A,CAT2_E
9396,2020-01-27 23:30:00,20200127233000,20.51537990905434,14.362540003941874,323.6425856924924,CAT1_E,CAT2_B
9397,2020-01-28 00:30:00,20200128003000,5.501983919486659,16.91518747366416,210.3259266012052,CAT1_D,CAT2_D
9398,2020-01-28 01:30:00,20200128013000,5.950034692560846,13.074684582929828,343.7437851471261,CAT1_A,CAT2_E
9399,2020-01-28 02:30:00,20200128023000,6.074054128215907,16.475720706652528,887.7696133736304,CAT1_B,CAT2_E
9400,2020-01-28 03:30:00,20200128033000,10.88844529038277,16.51274857960182,780.0475875882374,CAT1_A,CAT2_B
9401,2020-01-28 04:30:00,20200128043000,9.017850418399547,15.432692802042503,763.2607815041603,CAT1_B,CAT2_E
9402,2020-01-28 05:30:00,20200128053000,21.52968187883651,16.407943152481156,307.86172357055113,CAT1_A,CAT2_C
9403,2020-01-28 06:30:00,20200128063000,6.891670289622547,16.583255997902196,261.7888361042128,CAT1_D,CAT2_B
9404,2020-01-28 07:30:00,20200128073000,16.61254238499008,15.74994025529583,496.8938096685693,CAT1_A,CAT2_A
9405,2020-01-28 08:30:00,20200128083000,5.577503337419208,15.48792569956197,795.0958973643494,CAT1_E,CAT2_D
9406,2020-01-28 09:30:00,20200128093000,12.928500919105815,16.93290028497881,586.7228042855431,CAT1_A,CAT2_C
9407,2020-01-28 10:30:00,20200128103000,20.924393413494144,13.76769328402461,917.4402472435953,CAT1_D,CAT2_D
9408,2020-01-28 11:30:00,20200128113000,22.224413595141453,15.225329144201874,827.3937053427899,CAT1_C,CAT2_D
9409,2020-01-28 12:30:00,20200128123000,2.8407356098378047,15.674368122097437,627.7630795101715,CAT1_D,CAT2_B
9410,2020-01-28 13:30:00,20200128133000,12.226676471846034,15.662266642964429,696.842683253888,CAT1_A,CAT2_C
9411,2020-01-28 14:30:00,20200128143000,22.366390796603916,15.062369801186358,648.2642247400316,CAT1_E,CAT2_B
9412,2020-01-28 15:30:00,20200128153000,20.257937857485672,14.982441921527833,316.7190632485408,CAT1_B,CAT2_A
9413,2020-01-28 16:30:00,20200128163000,0.937241257009247,15.245648486992696,554.8349320965035,CAT1_A,CAT2_E
9414,2020-01-28 17:30:00,20200128173000,15.682037902120346,16.9504212603314,835.2622460266215,CAT1_A,CAT2_A
9415,2020-01-28 18:30:00,20200128183000,17.5012681526832,13.400887743169925,838.5330438478067,CAT1_E,CAT2_C
9416,2020-01-28 19:30:00,20200128193000,4.321368839722271,14.76318973599841,770.6166860238834,CAT1_E,CAT2_D
9417,2020-01-28 20:30:00,20200128203000,0.18063395927012138,14.742875361792688,549.8797532842916,CAT1_B,CAT2_D
9418,2020-01-28 21:30:00,20200128213000,20.71604876261346,15.73250883048582,854.1070222740904,CAT1_D,CAT2_E
9419,2020-01-28 22:30:00,20200128223000,23.290508592189205,16.035309300198982,291.8777535349111,CAT1_D,CAT2_D
9420,2020-01-28 23:30:00,20200128233000,3.5670700679162533,15.763306890700429,108.77764921415188,CAT1_B,CAT2_D
9421,2020-01-29 00:30:00,20200129003000,1.722818098243149,15.99830599266793,387.61159648304954,CAT1_A,CAT2_B
9422,2020-01-29 01:30:00,20200129013000,21.14192855436226,14.423275621090154,749.3904342490206,CAT1_D,CAT2_A
9423,2020-01-29 02:30:00,20200129023000,18.793669709351523,14.407369614337233,621.4228029704227,CAT1_A,CAT2_D
9424,2020-01-29 03:30:00,20200129033000,14.570533203615247,14.09431197143012,588.4532887547862,CAT1_B,CAT2_A
9425,2020-01-29 04:30:00,20200129043000,18.52346469456319,15.905894381185778,715.4392282413145,CAT1_A,CAT2_D
9426,2020-01-29 05:30:00,20200129053000,10.509963043676397,14.419588155743135,805.8731346485002,CAT1_B,CAT2_D
9427,2020-01-29 06:30:00,20200129063000,1.6078977008223099,15.304895295123135,719.0842421693612,CAT1_C,CAT2_A
9428,2020-01-29 07:30:00,20200129073000,8.164016348425005,14.656385743281863,896.5281437781482,CAT1_C,CAT2_B
9429,2020-01-29 08:30:00,20200129083000,0.01026329067137599,14.17528621596887,727.4250832700521,CAT1_A,CAT2_C
9430,2020-01-29 09:30:00,20200129093000,3.744829815351495,15.926521191326797,969.0291957687795,CAT1_B,CAT2_A
9431,2020-01-29 10:30:00,20200129103000,10.450469562666616,13.938032417194815,365.6708878552343,CAT1_B,CAT2_D
9432,2020-01-29 11:30:00,20200129113000,10.4687020134552,13.421803849176907,318.2801098221054,CAT1_E,CAT2_A
9433,2020-01-29 12:30:00,20200129123000,15.505488287853048,14.955763476823662,706.9020980134516,CAT1_A,CAT2_B
9434,2020-01-29 13:30:00,20200129133000,17.014338732398294,14.67682410155282,949.8484596492426,CAT1_C,CAT2_C
9435,2020-01-29 14:30:00,20200129143000,20.631873804104195,16.181943473733238,817.5310255481198,CAT1_C,CAT2_C
9436,2020-01-29 15:30:00,20200129153000,5.345400342244855,13.805854907054352,616.3187433235978,CAT1_D,CAT2_C
9437,2020-01-29 16:30:00,20200129163000,9.277007989327355,14.59866337530718,201.28089381411056,CAT1_E,CAT2_A
9438,2020-01-29 17:30:00,20200129173000,7.207815474467898,14.761302525272438,790.5937576094184,CAT1_B,CAT2_C
9439,2020-01-29 18:30:00,20200129183000,9.611634935204568,13.796265466334072,306.5289199428619,CAT1_E,CAT2_C
9440,2020-01-29 19:30:00,20200129193000,6.5163052349984145,15.647615809384835,772.492763543263,CAT1_D,CAT2_C
9441,2020-01-29 20:30:00,20200129203000,14.421777105699807,16.059456722386393,353.8654960063813,CAT1_C,CAT2_A
9442,2020-01-29 21:30:00,20200129213000,21.101096577183498,16.605681596532754,827.1308066153621,CAT1_C,CAT2_E
9443,2020-01-29 22:30:00,20200129223000,2.1078703658414373,16.526565324433335,670.8247070830861,CAT1_D,CAT2_D
9444,2020-01-29 23:30:00,20200129233000,1.732607601813248,14.53891800940917,102.77758076535241,CAT1_D,CAT2_B
9445,2020-01-30 00:30:00,20200130003000,11.633206680313103,15.852335571430014,236.22262652421995,CAT1_B,CAT2_E
9446,2020-01-30 01:30:00,20200130013000,14.56423979192274,16.008205762892903,821.3403109224801,CAT1_C,CAT2_E
9447,2020-01-30 02:30:00,20200130023000,13.239677420246622,13.14982863866351,351.52909789403304,CAT1_D,CAT2_A
9448,2020-01-30 03:30:00,20200130033000,8.53904202951938,13.20060706902337,762.9950799734256,CAT1_B,CAT2_C
9449,2020-01-30 04:30:00,20200130043000,20.305157814380262,16.46960603972738,397.710886424858,CAT1_D,CAT2_B
9450,2020-01-30 05:30:00,20200130053000,8.405979849138514,14.518206179506706,536.7296987565035,CAT1_C,CAT2_E
9451,2020-01-30 06:30:00,20200130063000,0.9346921493978266,16.086488622719976,888.4564904652899,CAT1_B,CAT2_E
9452,2020-01-30 07:30:00,20200130073000,1.4998464898852522,16.15501393227971,967.3953986646306,CAT1_C,CAT2_C
9453,2020-01-30 08:30:00,20200130083000,2.934920270182242,14.67399551796462,136.1672728626678,CAT1_E,CAT2_A
9454,2020-01-30 09:30:00,20200130093000,19.221588446072932,15.17448452555169,883.7292825285115,CAT1_E,CAT2_D
9455,2020-01-30 10:30:00,20200130103000,19.65456700843535,16.24779045794673,246.94648603954457,CAT1_D,CAT2_B
9456,2020-01-30 11:30:00,20200130113000,7.855064946240316,15.229410935706024,497.2052752332852,CAT1_C,CAT2_A
9457,2020-01-30 12:30:00,20200130123000,0.30879519277853706,13.446992042660291,639.0714338817195,CAT1_C,CAT2_C
9458,2020-01-30 13:30:00,20200130133000,17.608695833841736,14.719344471438408,345.71947024869144,CAT1_B,CAT2_D
9459,2020-01-30 14:30:00,20200130143000,9.0060762625413,13.624606846714675,296.838423927799,CAT1_E,CAT2_D
9460,2020-01-30 15:30:00,20200130153000,17.555385632558405,13.974983859476989,493.4241519506476,CAT1_A,CAT2_B
9461,2020-01-30 16:30:00,20200130163000,17.201611660594594,13.24078603583256,237.67215098069488,CAT1_B,CAT2_A
9462,2020-01-30 17:30:00,20200130173000,15.06029820277112,13.82246078693667,821.681252612171,CAT1_D,CAT2_A
9463,2020-01-30 18:30:00,20200130183000,0.7295052890203566,13.531096145970489,395.6330331086467,CAT1_D,CAT2_E
9464,2020-01-30 19:30:00,20200130193000,15.283168301746128,16.150701560107294,802.9591515791922,CAT1_E,CAT2_C
9465,2020-01-30 20:30:00,20200130203000,14.400442220651321,15.220148600303041,399.64321856781675,CAT1_D,CAT2_C
9466,2020-01-30 21:30:00,20200130213000,2.7342600147660434,16.02133782224926,744.7529564649919,CAT1_C,CAT2_E
9467,2020-01-30 22:30:00,20200130223000,8.006322750956222,14.904736978470048,754.6310838290988,CAT1_B,CAT2_B
9468,2020-01-30 23:30:00,20200130233000,3.2978938476651036,13.867534087295455,902.8945042371665,CAT1_A,CAT2_C
9469,2020-01-31 00:30:00,20200131003000,10.681500396623106,13.06081890823695,815.2396473531672,CAT1_C,CAT2_E
9470,2020-01-31 01:30:00,20200131013000,23.729027963105374,15.221092551062034,863.7086683145027,CAT1_E,CAT2_E
9471,2020-01-31 02:30:00,20200131023000,8.16125550916642,16.626642453081615,636.919311201908,CAT1_B,CAT2_B
9472,2020-01-31 03:30:00,20200131033000,12.469302616565964,16.33939994814763,595.5939701403139,CAT1_E,CAT2_A
9473,2020-01-31 04:30:00,20200131043000,17.0325995673414,16.278582201716205,717.765635521169,CAT1_B,CAT2_D
9474,2020-01-31 05:30:00,20200131053000,12.849762586920676,16.03317860406448,494.78375710522846,CAT1_B,CAT2_C
